NU_INSCRICAO,NO_MUNICIPIO_RESIDENCIA,IDADE,SEXO,TP_ESTADO_CIVIL,RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,ESCOLA,CO_ESCOLA,NO_MUNICIPIO_ESC,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,COMP1,COMP2,COMP3,COMP4,COMP5,NOTA_REDACAO,INTERNET
"1,90E+11",São Paulo,24,F,1,parda,1,1,não_respondeu,,,1,1,1,1,54.1,544.6,510.7,488.1,Inglês,1.0,120.0,120.0,100.0,80.0,20.0,440.0,Sim
"1,90E+11",São Paulo,17,M,1,amarela,1,2,privada,35106616.0,São Paulo,1,1,1,1,540.4,536.7,566.9,689.5,Inglês,1.0,160.0,160.0,160.0,200.0,0.0,680.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,privada,,,1,1,1,1,476.9,566.1,561.8,536.8,Inglês,1.0,120.0,120.0,100.0,120.0,120.0,580.0,Sim
"1,90E+11",São Paulo,23,M,1,branca,1,1,não_respondeu,,,1,1,1,1,564.4,59.6,610.8,668.9,Inglês,1.0,140.0,120.0,160.0,160.0,140.0,720.0,Sim
"1,90E+11",São Paulo,19,F,1,preta,1,1,não_respondeu,,,1,1,1,1,430.1,421.7,499.5,406.3,Espanhol,1.0,120.0,120.0,100.0,100.0,40.0,480.0,Sim
"1,90E+11",São Paulo,20,M,1,parda,1,1,não_respondeu,,,1,1,1,1,423.6,559.5,509.8,472.1,Inglês,1.0,120.0,120.0,120.0,100.0,100.0,560.0,Sim
"1,90E+11",São Paulo,22,M,1,parda,1,1,não_respondeu,,,1,1,1,1,529.8,428.4,471.4,547.1,Inglês,1.0,80.0,40.0,40.0,80.0,20.0,260.0,Sim
"1,90E+11",São Paulo,24,M,1,parda,1,1,não_respondeu,,,1,1,1,1,37.9,484.3,514.7,624.5,Inglês,1.0,100.0,120.0,120.0,100.0,20.0,460.0,Sim
"1,90E+11",São Paulo,17,M,1,parda,1,2,pública,,,1,1,1,1,472.4,446.7,523.6,46.9,Inglês,1.0,120.0,100.0,100.0,120.0,60.0,500.0,Sim
"1,90E+11",São Paulo,20,F,1,parda,1,1,não_respondeu,,,1,1,1,1,542.3,555.7,456.1,444.9,Espanhol,1.0,160.0,200.0,160.0,200.0,160.0,880.0,Não
"1,90E+11",São Paulo,18,F,1,branca,1,1,não_respondeu,,,1,1,1,1,544.7,648.3,591.7,701.3,Inglês,1.0,160.0,140.0,180.0,200.0,200.0,880.0,Sim
"1,90E+11",São Paulo,26,F,1,branca,1,1,não_respondeu,,,1,1,1,1,34.1,396.8,45.0,365.7,Espanhol,1.0,120.0,60.0,60.0,100.0,0.0,340.0,Sim
"1,90E+11",São Paulo,18,F,1,branca,1,1,não_respondeu,,,1,1,1,1,47.2,527.7,558.2,545.8,Espanhol,1.0,140.0,120.0,120.0,120.0,100.0,600.0,Sim
"1,90E+11",São Paulo,19,M,1,branca,1,2,pública,,,1,1,1,1,518.4,567.6,554.5,52.3,Inglês,1.0,140.0,160.0,140.0,120.0,120.0,680.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,pública,35003773.0,São Paulo,1,1,1,1,539.3,606.2,568.8,683.1,Espanhol,1.0,140.0,200.0,160.0,160.0,40.0,700.0,Sim
"1,90E+11",São Paulo,22,F,1,branca,1,1,não_respondeu,,,1,1,1,1,60.1,596.6,611.2,598.6,Inglês,1.0,120.0,120.0,120.0,120.0,140.0,620.0,Sim
"1,90E+11",São Paulo,18,F,1,branca,1,1,não_respondeu,,,1,1,1,1,551.3,662.3,591.7,701.5,Inglês,1.0,160.0,120.0,160.0,140.0,100.0,680.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,pública,35479081.0,São Paulo,1,1,1,1,43.6,599.1,588.8,592.3,Inglês,1.0,140.0,160.0,140.0,140.0,60.0,640.0,Sim
"1,90E+11",São Paulo,19,M,1,parda,1,1,não_respondeu,,,1,1,1,1,483.4,562.9,564.4,638.6,Espanhol,1.0,120.0,120.0,140.0,120.0,80.0,580.0,Sim
"1,90E+11",São Paulo,22,F,1,branca,1,1,não_respondeu,,,1,1,1,1,550.3,554.7,55.5,613.5,Espanhol,1.0,160.0,200.0,160.0,120.0,180.0,820.0,Sim
"1,90E+11",São Paulo,22,F,1,branca,1,1,não_respondeu,,,1,1,1,1,426.6,370.9,48.3,508.5,Espanhol,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Sim
"1,90E+11",São Paulo,23,M,1,preta,1,1,não_respondeu,,,1,1,1,1,485.9,485.3,532.2,614.9,Espanhol,1.0,120.0,120.0,120.0,100.0,0.0,460.0,Sim
"1,90E+11",São Paulo,24,M,1,parda,1,1,não_respondeu,,,1,1,1,1,690.2,699.8,637.6,814.8,Inglês,1.0,160.0,120.0,140.0,160.0,160.0,740.0,Sim
"1,90E+11",São Paulo,17,M,0,branca,1,2,pública,35923527.0,São Paulo,1,1,1,1,474.6,468.7,514.6,605.4,Inglês,1.0,120.0,120.0,120.0,120.0,80.0,560.0,Não
"1,90E+11",São Paulo,18,M,1,branca,1,1,não_respondeu,,,1,1,1,1,479.2,483.5,551.6,571.1,Espanhol,1.0,120.0,140.0,100.0,80.0,140.0,580.0,Sim
"1,90E+11",São Paulo,25,M,1,branca,1,1,não_respondeu,,,1,1,1,1,59.0,67.1,611.7,813.2,Espanhol,1.0,160.0,180.0,180.0,120.0,120.0,760.0,Sim
"1,90E+11",São Paulo,19,M,1,branca,1,1,não_respondeu,,,1,1,1,1,410.9,596.8,534.5,528.1,Inglês,1.0,120.0,120.0,100.0,120.0,120.0,580.0,Sim
"1,90E+11",São Paulo,38,F,3,parda,1,1,não_respondeu,,,1,1,1,1,459.4,514.7,540.1,432.8,Espanhol,1.0,120.0,120.0,100.0,100.0,100.0,540.0,Não
"1,90E+11",São Paulo,17,F,1,branca,1,2,privada,,,1,1,1,1,586.8,614.6,602.7,722.3,Inglês,1.0,140.0,200.0,140.0,160.0,200.0,840.0,Sim
"1,90E+11",São Paulo,17,M,0,branca,1,2,privada,35126718.0,São Paulo,1,1,1,1,39.1,621.9,55.7,774.4,Inglês,1.0,140.0,120.0,120.0,140.0,140.0,660.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,privada,35106884.0,São Paulo,1,1,1,1,353.5,537.8,49.9,772.5,Espanhol,1.0,160.0,200.0,140.0,160.0,160.0,820.0,Sim
"1,90E+11",São Paulo,21,M,1,parda,1,1,não_respondeu,,,1,1,1,1,62.2,663.4,586.2,64.3,Inglês,1.0,140.0,140.0,120.0,120.0,120.0,640.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,privada,,,1,1,1,1,577.9,518.3,574.7,664.8,Inglês,1.0,120.0,120.0,100.0,120.0,40.0,500.0,Sim
"1,90E+11",São Paulo,48,F,1,branca,1,1,não_respondeu,,,1,1,1,1,487.8,471.5,406.4,364.7,Inglês,1.0,80.0,40.0,40.0,80.0,0.0,240.0,Não
"1,90E+11",São Paulo,17,M,1,parda,1,2,pública,35002707.0,São Paulo,1,1,1,1,379.4,521.5,466.8,548.3,Espanhol,1.0,120.0,40.0,40.0,100.0,40.0,340.0,Sim
"1,90E+11",São Paulo,17,F,1,amarela,1,2,privada,,,1,1,1,1,461.8,579.1,61.0,531.1,Inglês,1.0,160.0,120.0,140.0,140.0,140.0,700.0,Sim
"1,90E+11",São Paulo,17,M,1,preta,1,2,pública,,,1,1,1,1,376.2,344.8,387.9,413.8,Inglês,1.0,120.0,120.0,120.0,100.0,80.0,540.0,Sim
"1,90E+11",São Paulo,17,F,1,parda,1,2,pública,35433858.0,São Paulo,1,1,1,1,524.9,589.4,588.1,59.6,Inglês,1.0,140.0,200.0,160.0,140.0,160.0,800.0,Sim
"1,90E+11",São Paulo,18,F,1,branca,1,1,não_respondeu,,,1,1,1,1,559.1,607.4,596.2,612.1,Inglês,1.0,140.0,120.0,120.0,120.0,120.0,620.0,Sim
"1,90E+11",São Paulo,20,F,1,parda,1,1,não_respondeu,,,1,1,1,1,454.3,509.2,527.1,478.6,Inglês,1.0,100.0,120.0,120.0,100.0,80.0,520.0,Sim
"1,90E+11",São Paulo,34,F,1,parda,1,1,não_respondeu,,,1,1,1,1,479.7,478.8,566.7,457.7,Inglês,1.0,100.0,120.0,100.0,80.0,80.0,480.0,Sim
"1,90E+11",São Paulo,20,F,1,parda,1,1,não_respondeu,,,1,1,1,1,451.7,580.8,556.7,558.2,Inglês,1.0,140.0,120.0,140.0,120.0,120.0,640.0,Sim
"1,90E+11",São Paulo,20,M,1,branca,1,1,não_respondeu,,,1,1,1,1,592.7,639.4,583.4,752.5,Inglês,1.0,160.0,200.0,180.0,120.0,180.0,840.0,Sim
"1,90E+11",São Paulo,20,F,1,branca,1,1,não_respondeu,,,1,1,1,1,522.4,496.4,51.8,456.5,Inglês,1.0,160.0,160.0,160.0,120.0,60.0,660.0,Sim
"1,90E+11",São Paulo,18,F,1,nao_declarado,1,1,não_respondeu,,,1,1,1,1,367.6,465.7,534.7,463.4,Espanhol,1.0,120.0,180.0,140.0,120.0,0.0,560.0,Sim
"1,90E+11",São Paulo,27,F,1,parda,1,1,não_respondeu,,,1,1,1,1,471.4,496.2,557.1,50.2,Espanhol,1.0,120.0,120.0,120.0,140.0,0.0,500.0,Sim
"1,90E+11",São Paulo,19,F,1,branca,1,1,não_respondeu,,,1,1,1,1,570.5,641.4,657.8,667.2,Inglês,1.0,160.0,120.0,140.0,160.0,180.0,760.0,Sim
"1,90E+11",São Paulo,17,F,1,preta,1,2,pública,35003273.0,São Paulo,1,1,1,1,348.9,406.5,406.8,422.6,Inglês,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Sim
"1,90E+11",São Paulo,17,M,2,preta,1,2,pública,35038295.0,São Paulo,1,1,1,1,435.6,425.6,432.1,494.2,Inglês,1.0,120.0,120.0,120.0,100.0,120.0,580.0,Sim
"1,90E+11",São Paulo,20,F,1,parda,1,1,não_respondeu,,,1,1,1,1,376.4,487.9,449.6,438.1,Espanhol,1.0,120.0,40.0,40.0,120.0,20.0,340.0,Sim
"1,90E+11",São Paulo,54,M,3,parda,1,1,não_respondeu,,,1,1,1,1,417.5,517.3,454.6,446.3,Espanhol,1.0,80.0,80.0,60.0,60.0,20.0,300.0,Não
"1,90E+11",São Paulo,43,M,1,branca,1,1,não_respondeu,,,1,1,1,1,579.7,723.6,630.3,733.5,Espanhol,1.0,140.0,200.0,200.0,200.0,180.0,920.0,Sim
"1,90E+11",São Paulo,17,M,1,amarela,1,2,privada,35463279.0,São Paulo,1,1,1,1,719.5,692.6,64.3,844.5,Inglês,1.0,180.0,200.0,200.0,200.0,200.0,980.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,pública,35004613.0,São Paulo,1,1,1,1,372.3,425.1,478.1,46.7,Espanhol,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Não
"1,90E+11",São Paulo,18,M,1,branca,1,1,não_respondeu,,,1,1,1,1,451.9,471.9,498.8,439.3,Inglês,1.0,60.0,100.0,100.0,80.0,80.0,420.0,Sim
"1,90E+11",São Paulo,19,M,1,branca,1,2,privada,,,1,1,1,1,425.3,528.6,501.9,576.2,Inglês,1.0,120.0,100.0,100.0,120.0,100.0,540.0,Sim
"1,90E+11",São Paulo,19,M,2,parda,1,1,não_respondeu,,,1,1,1,1,57.4,640.5,57.5,515.6,Inglês,1.0,160.0,180.0,180.0,180.0,180.0,880.0,Sim
"1,90E+11",São Paulo,23,M,1,branca,1,2,pública,,,1,1,1,1,494.3,547.3,575.5,484.5,Inglês,1.0,140.0,120.0,140.0,100.0,120.0,620.0,Sim
"1,90E+11",São Paulo,25,F,2,parda,1,1,não_respondeu,,,1,1,1,1,562.6,55.7,528.3,565.8,Inglês,1.0,120.0,120.0,120.0,120.0,120.0,600.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,pública,35433846.0,São Paulo,1,1,1,1,47.7,534.1,570.1,451.4,Inglês,1.0,120.0,120.0,100.0,100.0,60.0,500.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,privada,35136897.0,São Paulo,1,1,1,1,359.2,407.9,537.5,377.7,Inglês,1.0,140.0,160.0,140.0,160.0,100.0,700.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,pública,,,1,1,1,1,477.7,506.5,533.1,547.7,Inglês,1.0,120.0,120.0,100.0,100.0,20.0,460.0,Sim
"1,90E+11",São Paulo,31,M,3,preta,1,1,não_respondeu,,,1,1,1,1,484.8,591.4,559.6,525.6,Espanhol,1.0,120.0,120.0,120.0,140.0,20.0,520.0,Sim
"1,90E+11",São Paulo,19,F,1,branca,1,1,não_respondeu,,,1,1,1,1,606.7,587.3,576.8,570.2,Inglês,1.0,160.0,160.0,160.0,160.0,120.0,760.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,privada,,,1,1,1,1,446.4,541.1,571.5,691.4,Inglês,1.0,140.0,120.0,140.0,120.0,160.0,680.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,privada,35463279.0,São Paulo,1,1,1,1,747.9,693.4,668.4,846.6,Inglês,1.0,180.0,200.0,180.0,200.0,200.0,960.0,Sim
"1,90E+11",São Paulo,41,F,1,parda,1,1,não_respondeu,,,1,1,1,1,365.4,435.1,500.5,400.6,Espanhol,1.0,100.0,120.0,80.0,80.0,0.0,380.0,Sim
"1,90E+11",São Paulo,18,F,1,branca,1,1,não_respondeu,,,1,1,1,1,536.5,50.4,517.4,483.6,Inglês,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",São Paulo,19,F,1,parda,1,1,não_respondeu,,,1,1,1,1,453.1,542.4,490.6,381.6,Inglês,1.0,100.0,120.0,120.0,120.0,80.0,540.0,Sim
"1,90E+11",São Paulo,17,F,1,preta,2,2,pública,35072503.0,São Paulo,1,1,1,1,398.9,454.2,431.2,429.2,Espanhol,1.0,120.0,120.0,100.0,120.0,0.0,460.0,Não
"1,90E+11",São Paulo,18,F,1,parda,1,2,pública,35001016.0,São Paulo,1,1,1,1,584.5,531.7,503.1,606.4,Espanhol,1.0,120.0,120.0,140.0,120.0,100.0,600.0,Não
"1,90E+11",São Paulo,17,M,1,branca,1,2,privada,,,1,1,1,1,527.5,682.4,606.8,73.6,Inglês,1.0,140.0,120.0,120.0,120.0,140.0,640.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,pública,,,1,1,1,1,541.6,455.9,523.7,477.4,Inglês,1.0,160.0,140.0,140.0,140.0,180.0,760.0,Sim
"1,90E+11",São Paulo,34,M,1,preta,1,1,não_respondeu,,,1,1,1,1,370.1,527.2,543.1,441.7,Espanhol,1.0,120.0,120.0,120.0,120.0,120.0,600.0,Sim
"1,90E+11",São Paulo,18,M,1,branca,1,2,pública,,,1,1,1,1,396.7,408.3,537.4,478.2,Inglês,1.0,120.0,120.0,120.0,140.0,0.0,500.0,Sim
"1,90E+11",São Paulo,25,F,0,branca,1,1,não_respondeu,,,1,1,1,1,528.5,583.6,580.2,619.3,Inglês,1.0,140.0,140.0,140.0,120.0,80.0,620.0,Sim
"1,90E+11",São Paulo,21,F,1,amarela,1,1,não_respondeu,,,1,1,1,1,579.8,58.6,604.4,638.5,Inglês,1.0,120.0,120.0,120.0,120.0,80.0,560.0,Sim
"1,90E+11",São Paulo,29,F,1,parda,1,1,não_respondeu,,,1,1,1,1,381.7,498.9,533.9,399.6,Espanhol,1.0,120.0,120.0,80.0,100.0,0.0,420.0,Sim
"1,90E+11",São Paulo,19,M,1,branca,1,1,não_respondeu,,,1,1,1,1,648.6,667.1,604.2,754.8,Inglês,1.0,140.0,140.0,160.0,160.0,160.0,760.0,Sim
"1,90E+11",São Paulo,21,M,1,branca,1,1,não_respondeu,,,1,1,1,1,504.1,590.1,571.1,522.8,Espanhol,1.0,120.0,200.0,120.0,140.0,100.0,680.0,Não
"1,90E+11",São Paulo,17,F,1,parda,1,2,pública,,,1,1,1,1,34.4,410.6,46.3,372.5,Inglês,1.0,60.0,120.0,100.0,80.0,60.0,420.0,Sim
"1,90E+11",São Paulo,28,F,1,preta,1,1,não_respondeu,,,1,1,1,1,36.4,46.9,546.5,586.7,Espanhol,1.0,140.0,120.0,160.0,140.0,180.0,740.0,Sim
"1,90E+11",São Paulo,19,M,1,branca,1,1,não_respondeu,,,1,1,1,1,73.2,674.2,602.2,86.9,Inglês,1.0,100.0,160.0,120.0,120.0,160.0,660.0,Sim
"1,90E+11",São Paulo,25,M,1,preta,1,1,não_respondeu,,,1,1,1,1,459.4,403.5,524.2,373.3,Espanhol,1.0,120.0,120.0,120.0,120.0,20.0,500.0,Sim
"1,90E+11",São Paulo,24,F,1,branca,1,1,não_respondeu,,,1,1,1,1,579.1,544.6,580.5,647.5,Inglês,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,pública,35002860.0,São Paulo,1,1,1,1,472.6,482.3,481.4,431.1,Inglês,1.0,120.0,120.0,120.0,120.0,120.0,600.0,Sim
"1,90E+11",São Paulo,53,M,1,parda,1,1,não_respondeu,,,1,1,1,1,522.8,558.5,540.2,542.8,Inglês,1.0,100.0,120.0,120.0,80.0,60.0,480.0,Sim
"1,90E+11",São Paulo,21,M,1,preta,1,1,não_respondeu,,,1,1,1,1,50.1,548.3,57.4,43.4,Espanhol,1.0,80.0,40.0,40.0,60.0,20.0,240.0,Sim
"1,90E+11",São Paulo,50,F,1,indigena,1,1,não_respondeu,,,1,1,1,1,418.3,53.6,564.2,52.1,Espanhol,1.0,100.0,120.0,100.0,80.0,80.0,480.0,Sim
"1,90E+11",São Paulo,17,F,1,parda,1,2,pública,35036729.0,São Paulo,1,1,1,1,418.2,531.8,52.8,488.3,Inglês,1.0,120.0,120.0,120.0,160.0,120.0,640.0,Sim
"1,90E+11",São Paulo,17,F,1,preta,1,2,pública,35910831.0,São Paulo,1,1,1,1,40.7,435.3,51.1,486.1,Espanhol,1.0,120.0,120.0,120.0,100.0,80.0,540.0,Sim
"1,90E+11",São Paulo,18,F,1,parda,1,1,não_respondeu,,,1,1,1,1,393.9,505.6,550.4,49.6,Espanhol,1.0,100.0,120.0,120.0,140.0,120.0,600.0,Sim
"1,90E+11",São Paulo,28,F,2,parda,1,1,não_respondeu,,,1,1,1,1,507.4,545.2,520.8,495.8,Espanhol,1.0,100.0,120.0,100.0,120.0,120.0,560.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,pública,35916730.0,São Paulo,1,1,1,1,381.1,435.2,520.5,41.6,Inglês,1.0,100.0,120.0,80.0,120.0,60.0,480.0,Sim
"1,90E+11",São Paulo,19,F,1,branca,1,1,não_respondeu,,,1,1,1,1,630.9,694.5,608.7,635.7,Inglês,1.0,160.0,180.0,160.0,140.0,80.0,720.0,Sim
"1,90E+11",São Paulo,18,M,1,preta,3,1,não_respondeu,,,1,1,1,1,452.1,568.9,595.1,547.6,Espanhol,1.0,100.0,40.0,40.0,120.0,0.0,300.0,Sim
"1,90E+11",São Paulo,19,M,1,branca,1,1,não_respondeu,,,1,1,1,1,491.1,403.2,483.7,496.4,Inglês,1.0,120.0,140.0,120.0,120.0,120.0,620.0,Não
"1,90E+11",São Paulo,18,F,1,parda,1,1,não_respondeu,,,1,1,1,1,506.8,578.4,615.1,462.8,Inglês,1.0,160.0,120.0,180.0,160.0,180.0,800.0,Sim
"1,90E+11",São Paulo,18,F,1,branca,1,1,não_respondeu,,,1,1,1,1,525.8,611.9,590.6,617.2,Inglês,1.0,160.0,180.0,140.0,140.0,160.0,780.0,Sim
"1,90E+11",São Paulo,18,F,0,branca,2,1,não_respondeu,,,1,1,1,1,406.6,492.4,45.5,477.3,Espanhol,1.0,100.0,120.0,120.0,120.0,20.0,480.0,Sim
"1,90E+11",São Paulo,18,M,1,branca,1,1,não_respondeu,,,1,1,1,1,523.8,544.9,58.5,657.3,Inglês,1.0,120.0,160.0,120.0,120.0,100.0,620.0,Sim
"1,90E+11",São Paulo,22,F,1,parda,1,1,não_respondeu,,,1,1,1,1,345.8,436.2,490.6,539.8,Inglês,1.0,120.0,120.0,120.0,120.0,80.0,560.0,Sim
"1,90E+11",São Paulo,19,F,1,branca,1,1,não_respondeu,,,1,1,1,1,604.4,600.1,583.2,618.8,Inglês,1.0,140.0,180.0,160.0,140.0,140.0,760.0,Sim
"1,90E+11",São Paulo,21,F,0,branca,1,1,não_respondeu,,,1,1,1,1,616.2,627.8,641.6,704.7,Inglês,1.0,120.0,100.0,120.0,140.0,160.0,640.0,Sim
"1,90E+11",São Paulo,19,F,1,branca,1,1,não_respondeu,,,1,1,1,1,597.4,566.6,573.9,644.1,Espanhol,1.0,140.0,200.0,160.0,160.0,180.0,840.0,Sim
"1,90E+11",São Paulo,18,F,1,preta,1,1,não_respondeu,,,1,1,1,1,397.9,450.1,482.8,463.7,Inglês,1.0,120.0,120.0,120.0,120.0,60.0,540.0,Sim
"1,90E+11",São Paulo,34,F,1,parda,1,1,não_respondeu,,,1,1,1,1,416.6,433.7,499.5,403.1,Espanhol,1.0,140.0,120.0,100.0,100.0,140.0,600.0,Sim
"1,90E+11",São Paulo,30,F,1,branca,1,1,não_respondeu,,,1,1,1,1,411.9,332.5,523.6,433.9,Inglês,1.0,120.0,120.0,100.0,120.0,0.0,460.0,Não
"1,90E+11",São Paulo,18,F,1,branca,1,1,não_respondeu,,,1,1,1,1,707.8,717.8,673.1,801.7,Inglês,1.0,160.0,160.0,160.0,160.0,160.0,800.0,Sim
"1,90E+11",São Paulo,33,F,1,branca,1,1,não_respondeu,,,1,1,1,1,457.9,522.5,533.3,537.5,Espanhol,1.0,140.0,120.0,140.0,120.0,80.0,600.0,Sim
"1,90E+11",São Paulo,26,M,0,parda,1,1,não_respondeu,,,1,1,1,1,624.8,620.5,595.3,698.1,Inglês,1.0,140.0,160.0,180.0,160.0,100.0,740.0,Sim
"1,90E+11",São Paulo,32,M,1,branca,1,1,não_respondeu,,,1,1,1,1,517.7,548.1,524.2,452.5,Inglês,1.0,80.0,120.0,120.0,120.0,0.0,440.0,Não
"1,90E+11",São Paulo,18,F,1,branca,1,2,privada,,,1,1,1,1,427.7,514.2,56.4,551.4,Inglês,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Sim
"1,90E+11",São Paulo,27,M,0,branca,1,1,não_respondeu,,,1,1,1,1,586.8,547.6,566.5,496.4,Espanhol,1.0,120.0,120.0,120.0,120.0,0.0,480.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,privada,35108959.0,São Bernardo do Campo,1,1,1,1,396.1,444.9,51.7,424.7,Espanhol,1.0,140.0,120.0,100.0,120.0,80.0,560.0,Sim
"1,90E+11",São Paulo,18,M,1,parda,1,2,pública,35000620.0,São Paulo,1,1,1,1,359.7,459.4,556.5,63.8,Inglês,1.0,140.0,120.0,160.0,140.0,120.0,680.0,Sim
"1,90E+11",São Paulo,20,F,1,parda,1,1,não_respondeu,,,1,1,1,1,383.8,409.8,477.8,409.7,Espanhol,1.0,140.0,120.0,120.0,120.0,100.0,600.0,Sim
"1,90E+11",São Paulo,57,F,2,branca,1,1,não_respondeu,,,1,1,1,1,519.2,565.5,568.9,652.5,Inglês,1.0,140.0,40.0,40.0,100.0,0.0,320.0,Sim
"1,90E+11",São Paulo,22,M,1,parda,1,1,não_respondeu,,,1,1,1,1,561.4,569.7,575.4,567.3,Inglês,1.0,160.0,120.0,160.0,140.0,160.0,740.0,Sim
"1,90E+11",São Paulo,19,M,1,branca,1,1,não_respondeu,,,1,1,1,1,38.8,435.2,457.7,428.3,Inglês,1.0,80.0,120.0,80.0,80.0,0.0,360.0,Sim
"1,90E+11",São Paulo,18,F,1,branca,1,2,privada,35107608.0,São Paulo,1,1,1,1,412.9,556.4,557.3,510.4,Inglês,1.0,120.0,180.0,140.0,120.0,20.0,580.0,Não
"1,90E+11",São Paulo,21,M,1,branca,1,1,não_respondeu,,,1,1,1,1,451.8,482.4,522.1,435.9,Inglês,1.0,120.0,120.0,120.0,120.0,0.0,480.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,pública,35011807.0,São Paulo,1,1,1,1,565.7,568.1,635.5,664.6,Inglês,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Sim
"1,90E+11",São Paulo,20,F,1,parda,1,1,não_respondeu,,,1,1,1,1,493.5,517.7,571.3,582.6,Espanhol,1.0,100.0,80.0,60.0,100.0,0.0,340.0,Sim
"1,90E+11",São Paulo,21,F,1,parda,1,1,não_respondeu,,,1,1,1,1,445.9,59.8,556.2,577.3,Espanhol,1.0,120.0,120.0,120.0,140.0,80.0,580.0,Sim
"1,90E+11",São Paulo,24,F,1,parda,1,1,não_respondeu,,,1,1,1,1,48.9,509.7,480.9,505.4,Espanhol,1.0,120.0,120.0,120.0,120.0,0.0,480.0,Sim
"1,90E+11",São Paulo,19,F,1,parda,1,1,não_respondeu,,,1,1,1,1,526.1,451.5,364.7,600.6,Inglês,1.0,120.0,40.0,40.0,120.0,0.0,320.0,Não
"1,90E+11",São Paulo,18,M,1,branca,1,2,privada,,,1,1,1,1,605.5,653.5,662.5,853.2,Inglês,1.0,160.0,120.0,160.0,140.0,180.0,760.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,pública,35904326.0,São Paulo,1,1,1,1,424.2,51.3,542.3,494.2,Inglês,1.0,100.0,60.0,60.0,60.0,0.0,280.0,Sim
"1,90E+11",São Paulo,35,M,1,branca,1,1,não_respondeu,,,1,1,1,1,556.2,529.4,560.9,489.2,Inglês,1.0,140.0,120.0,160.0,140.0,140.0,700.0,Não
"1,90E+11",São Paulo,18,M,1,branca,1,2,privada,35140788.0,São Paulo,1,1,1,1,507.1,533.9,533.4,537.7,Inglês,1.0,120.0,120.0,100.0,140.0,100.0,580.0,Sim
"1,90E+11",São Paulo,20,F,1,indigena,1,1,não_respondeu,,,1,1,1,1,47.7,493.7,591.7,534.6,Espanhol,1.0,120.0,120.0,120.0,140.0,140.0,640.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,privada,,,1,1,1,1,575.5,597.3,596.3,712.1,Inglês,1.0,160.0,160.0,140.0,160.0,180.0,800.0,Sim
"1,90E+11",São Paulo,17,M,1,preta,1,2,pública,35923597.0,São Paulo,1,1,1,1,477.9,521.9,576.8,60.1,Inglês,1.0,140.0,160.0,140.0,140.0,140.0,720.0,Sim
"1,90E+11",São Paulo,19,F,1,preta,1,2,pública,,,1,1,1,1,458.6,550.3,547.3,567.7,Inglês,1.0,140.0,160.0,120.0,160.0,200.0,780.0,Sim
"1,90E+11",São Paulo,18,F,1,preta,1,1,não_respondeu,,,1,1,1,1,41.0,533.4,510.7,408.2,Inglês,1.0,120.0,40.0,40.0,120.0,0.0,320.0,Sim
"1,90E+11",São Paulo,22,M,1,parda,1,1,não_respondeu,,,1,1,1,1,490.9,591.7,574.2,560.8,Inglês,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",São Paulo,17,M,1,parda,1,2,pública,35124459.0,São Paulo,1,1,1,1,330.4,511.6,569.3,657.4,Inglês,1.0,120.0,140.0,120.0,120.0,140.0,640.0,Sim
"1,90E+11",São Paulo,38,M,1,branca,1,1,não_respondeu,,,1,1,1,1,467.5,612.9,570.4,531.4,Inglês,1.0,120.0,120.0,100.0,120.0,120.0,580.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,2,2,pública,,,1,1,1,1,469.3,564.4,55.1,429.6,Inglês,1.0,120.0,120.0,120.0,120.0,0.0,480.0,Sim
